id,account,asset,current_quantity,desired_quantity,global_desired_quantity,pending_quantity,allocated_quantity,price,min_nominal_funding,max_nominal_funding,max_nominal_exposure,max_nominal_difference,expected_quantity,native_difference,nominal_difference,nominal_pending,nominal_quantity,epoch,timestamp
55330373,EXCHANGES,ALICE,5.1e-07,0.0,0.0,0.0,0.0,0.4896019537361802,,,,,5.1e-07,0.0,0.0,0.0,2.496969964054519e-07,23838,2025-03-11 12:55:00
55329342,COINMERCE,ALICE,0.0,35603.7792969,35603.7792969,0.0,0.0,0.4896019537361802,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55331291,SI,ALICE,17304.121,5105.57834293,0.0,0.0,10783.001,0.4896019537361802,,,,,15888.57934293,1415.54165707,693.051960896422,0.0,8472.131449287264,23838,2025-03-11 12:55:00
55331156,MARKET_MAKING,ALICE,0.0,0.0,0.0,0.0,94.78000000000065,0.4896019537361802,,,,,94.78000000000065,-94.78000000000065,-46.40447317511548,0.0,0.0,23838,2025-03-11 12:55:00
55331292,SI,ALPACA,133349.30836132,55440.1450081225,0.0,0.0,66821.50836131998,0.06997552062432072,,,,,122261.65336944247,11087.654991877527,775.8644305594785,0.0,9331.18727747645,23838,2025-03-11 12:55:00
55329964,CUSTODY,ALPACA,1516.73,0.0,0.0,0.0,0.0,0.06997552062432072,,,,,1516.73,0.0,0.0,0.0,106.13397139652596,23838,2025-03-11 12:55:00
55329343,COINMERCE,ALPACA,0.0,123520.03359192,123520.03359192,0.0,0.0,0.06997552062432072,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
55330850,HOT_VAULT,ALPHA,182465.10354894627,0.0,0.0,0.0,0.0,0.03671960827250852,,,,,182465.10354894627,0.0,0.0,0.0,6700.047125720011,23838,2025-03-11 12:55:00
55329965,CUSTODY,ALPHA,2464.9299910537375,0.0,0.0,0.0,0.0,0.03671960827250852,,,,,2464.9299910537375,0.0,0.0,0.0,90.51126369065116,23838,2025-03-11 12:55:00
55329344,COINMERCE,ALPHA,0.0,461603.32442379,461603.32442379,0.0,0.0,0.03671960827250852,,,,,0.0,0.0,0.0,0.0,0.0,23838,2025-03-11 12:55:00
