asset,diff_native_20250325,diff_native_20250326,diff_native_20250327,diff_native_20250328,diff_native_20250329,diff_native_20250330,diff_native_20250331,diff_native_20250401,diff_native_20250402,diff_native_20250403,20250402,diff_native_20250404,diff_native_20250405,diff_native_20250406,diff_native_20250301,diff_native_20250407,diff_native_20250408,diff_native_20250409,diff_native_20250410,diff_native_20250411,diff_native_20250412,diff_native_20250414,diff_native_20250413,diff_native_20250131,diff_native_20250415,diff_native_20250416,diff_native_20250422,diff_native_20250423,diff_native_20250424,diff_native_20250427,diff_native_20250426,diff_native_20250425,diff_native_20250428,diff_native_20250429,diff_native_20250430,diff_native_20250501,diff_native_20250505,diff_native_20250506,diff_native_20250507,diff_native_20250508,diff_native_20250509,diff_native_20250510,diff_native_20250511,diff_native_20250512,diff_native_20250513,diff_native_20250514,diff_native_20250515,diff_native_20250518,diff_native_20250519,diff_native_20250520,diff_native_20250521,diff_native_20250522,diff_native_20250525,diff_native_20250523,diff_native_20250524,diff_native_20250526,diff_native_20250527,diff_native_20250531,diff_native_20250530,diff_native_20250610,diff_native_20250611,diff_native_20250612,diff_native_20250613,diff_native_20250615,diff_native_20250614,diff_native_20250616,diff_native_20250617,diff_native_20250618,diff_native_20250529,diff_native_20250528,diff_native_20250619,diff_native_20250620
NAKA,-7031.221189453208,-6919.349371453223,-7031.349371453165,-7057.571071453218,-7031.689115453162,-7031.785441453161,-7031.785441453161,-7031.785441453161,-6985.785441453161,-7052.833041453152,-6985.785441453161,-7031.9556654531625,-7032.529865453194,-7032.070091453148,-7020.131217453163,-7033.751012453169,-7033.822976453172,-7035.919132453157,-6935.029880453134,-7074.995780453144,-7018.42398045311,-7037.664310453169,-6961.201810453145,-6994.801825450326,-7037.941445453151,-7036.960345453175,-7039.05374045315,-7039.350040453195,-5152.3777773331385,-5187.941997333139,-5187.941997333139,-5117.579397333146,-5187.941997333139,-5187.941997333139,-5120.941997333197,-5091.797097333183,-5110.116697333229,-5041.116697333171,-5096.720097333135,-5258.762082333153,-5156.477887333138,-5201.880892333167,-5158.423847333179,-5217.811992333212,-5160.603932333179,-5160.603932333179,-5160.735422333179,-5160.977439333161,-5139.204969333194,-5139.204969333194,-5161.235969333153,-5163.639234333183,-5132.164614333131,-5132.164614333131,-5132.164614333131,-5166.573519333149,-5166.573519333149,-5166.912629330356,-5166.761544330337,-5169.150629330368,-5169.15062933031,-5197.5633293303545,-5237.126859330339,-5285.939959330368,-5237.126859330339,-5170.728219330311,-5170.728219335026,-5322.162544334948,-5214.891419330379,-5182.116319330351,-5210.041574335017,-5051.723574334988
NAS,,,,,,,,,116332.73703422,116332.73703422,116332.73703422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,
NBS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,
NBT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,
NEAR,30088.457168874564,30140.999165668327,30124.18738802534,30177.153632708418,30230.73722918966,30270.351936156745,30360.750744542456,30410.944964372087,30450.63529586239,30478.706035091654,30450.63529586239,30537.113377664413,30564.898161868856,30619.352907777124,29030.128169236763,30741.648632725468,30754.87753562845,30724.119491593097,30783.47230306809,30824.731152277614,30875.346509976953,31013.639658713073,30930.4549827617,25917.01430495712,31041.937365109043,31042.0,31338.32274310937,31356.41128761269,31418.187940125936,31512.598574943724,31520.20663505292,31427.540131616523,31568.91471086006,31620.247093447542,31632.53463302902,31713.856955904397,31894.86001886666,31921.339864864305,31931.93906502303,31985.41640054004,32038.378874703485,32086.65313750785,32129.77582958876,32189.91588294361,32243.577757701336,32250.078794471337,32295.426715308917,32447.386448489677,32491.890408750856,32536.46412935143,32556.191084862803,32601.43984600954,32724.806772851967,32645.848254367593,32689.553372968396,32795.43207981094,32841.01636835339,33002.166079494986,32951.886965400074,33491.759376274305,33503.04455375363,34229.70918273245,33585.63041537348,33690.6304142173,33662.67249608261,33806.02581199666,33793.991450546775,33815.875846425886,32910.795452162274,32849.311043509224,33860.12527522858,34161.32197023451
NEBL,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541,54321.55148541
NEIRO,1919745.6660033464,1859781.6876152752,1881747.0824873447,1919741.752646327,1919732.8258373735,1919729.7574433088,1954900.073974371,1893553.97822237,1919728.227828264,1856178.9965792897,1919728.227828264,1919725.5554662943,1860096.681363344,2118655.60419631,1919769.02728343,1919722.411482334,1919720.0356783867,1694434.627491355,1858457.28962636,1858456.85212636,2014273.0761603117,2090436.2955253124,1919719.248447299,869468.2781634331,2019719.955525279,2069573.4446783063,1818892.6592732668,1919720.8406243324,1919719.843887329,2053792.2450283768,1919717.0361453297,1919717.7561062577,2053792.9028702977,1773974.3834472897,1773973.3053222897,1919712.51806736,1919706.2788393495,1919705.96257329,1919703.8675732613,1919704.347681284,1978729.1892722845,1894731.3393713236,1919701.831293821,1919693.859050274,2061362.3537466528,1919642.1444838047,1919642.7475278375,1919623.917900324,1919623.497821808,1919624.274913311,1919618.7080568075,1919619.866784811,1919621.443657875,1949948.5654723644,1857430.832314849,1919618.8281983137,1919621.555291772,1858985.3624907732,1959307.4398168323,1921113.8607791665,1921119.071583152,3230738.305284977,1929994.343420267,1921106.0334014893,1798108.643550396,2004103.587607622,1904843.7199356556,1921102.231277943,1919624.305058837,1919622.4501987696,1987667.2667984962,1982587.744780302
NEO,1.6021177999937208,9.69948079999449,9.70178080000187,9.69488079999428,9.681780800005072,9.669280800007982,12.357780799997272,9.547480799999905,9.494193799997449,13.92789379999158,9.494193799997449,9.49789380000584,9.471893800000544,3.765893799994956,0.4022493800075608,9.466393800001242,9.459393799988902,9.445267570001306,9.445267570001306,9.445267570001306,9.445267570001306,3.080467569991015,9.432867569994414,0.0240527099958853,11.448667569988174,12.807295270002214,10.816615269999602,10.824215269996785,10.823815269992338,9.034315270007935,7.312015269999392,10.83051527000498,10.823115270002743,10.82031527000072,10.823805270003504,10.823805270003504,4.657805270006065,10.810305270002573,10.802305270000945,6.043905269994866,11.052807070009294,10.812407070006884,12.81180707000749,10.801107070001308,9.321907069992449,10.790061589999825,10.790061589999825,10.791576690011423,10.791576690004147,15.07547668999905,10.801286689995322,10.801286689995322,15.821156689999045,15.13365669000632,10.81865669000399,10.821156689999045,17.813456690004386,7.63415669000824,10.803756690002048,10.75789669000369,10.75789669000369,13.945796689993584,13.945796690008136,10.740296689997194,10.748196690008626,11.54575619001116,10.740296690011746,10.7356478300062,10.807956689997807,13.813456690004386,10.745347830001265,10.745347830001265
NEXO,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,177.31057856000007,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,188.77527156000176,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526671744,167.66046526394166,167.66046526394166,167.66046526394166,167.66046526394166,167.66046526394166,167.66046526394166,167.66046526394166,167.66046526394166,167.66046526394166,167.66046526394166,167.66046526394166,177.32872517394208,177.32872517394208,177.32872517394208,150.87422517394225,177.32872517394208,177.32872517394208,150.87422517394225,150.87422517394225,150.87422517394225,150.87422517394225,196.37726217394265,196.37726217394265,177.33176217394248,177.33176217394248,177.33176217394248,177.33176217394248,177.33176217394066,177.33176217394066,177.33288217393965,150.87422517394225,150.87422517394225,177.33288217393965,177.33288217393965
NFT,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862433,24059474.862432998,24059474.862433
NKN,3665.468429170025,3571.926529169956,3571.926529170014,3571.926529170014,3571.926529170014,3571.926529170014,3571.597529169987,3571.597529170045,3571.597529169987,3520.833275490033,3571.597529169987,3522.3694103900343,3522.3694103900343,3522.3694103900343,3868.517731489963,3608.838004810037,3608.9989308100194,3882.573530810012,3882.573530810012,0.80373926,0.80373926,0.80373926,0.80373926,3526.5765994899557,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926,0.80373926
NMR,-2.2661545799999203,-2.2661545799999203,-2.2661545799999203,-2.2661545799999203,-2.2661545799999203,-2.2661545799999203,-2.270054580000078,-2.270054580000078,-2.270054580000078,-2.270054580000078,-2.270054580000078,-2.270054580000078,-2.270054580000078,-2.270054580000078,-2.2644205100000363,-2.276754579999988,-2.276754579999988,-2.276754579999988,-2.276754579999988,-2.276754579999988,-2.276754579999988,-2.2777545799999643,-2.2777545799999643,-2.277438509999911,-2.2777545799999643,-2.2777545799999643,-2.297754579999946,-2.297754579999946,-2.354554579998876,1.462645420000058,-2.3060545800000227,-2.3060545800000227,1.462645420000058,-2.3060545800000227,-2.3060545800000227,-2.3060545800000227,-2.3060545800000227,-2.3060545800000227,-2.3060545800000227,0.57094541999993,0.57094541999993,0.57094541999993,0.57094541999993,0.57094541999993,0.57094541999993,0.57094541999993,0.57094541999993,-2.30422987999998,-3.5615298799999664,-3.5615298799999664,-3.5615298799999664,-3.5615298799999664,-3.5615298799999664,-3.5615298799999664,-3.5615298799999664,-3.5615298799999664,-3.5615298799999664,2.9954601199999615,-5.331629879999809,2.1357601200001,2.1357601200001,2.1357601200001,2.1357601200001,4.136560120000013,2.1357601199999863,-2.308739879999962,-2.3134398800000326,-2.3111220199999707,-3.5615298799999664,-3.5615298799999664,-2.3111220200000844,-2.3111220200000844
NPC,29765.815930999815,29764.5393620003,29763.99971899949,29763.845918001607,29763.526560999453,29763.11864100024,29762.81300800107,29762.63681600057,29762.651069000363,29762.58334599994,29762.651069000363,29761.620033999905,29761.620033999905,29761.522706000134,29678.965156000108,29760.94801599905,29760.94801599905,29760.606435000896,29760.35984800011,29759.626218998805,29759.600634999573,29759.11480999924,29759.22149500065,29685.245509000495,29758.93210300058,29758.79599100165,29758.70622299984,29758.257752999663,29757.998312000185,29757.319871000946,29757.302984002978,29757.6821259968,29757.249187000096,29757.024478998035,29756.735637001693,29756.566497001797,29756.313694000244,29756.138417001817,29755.90785799921,-127162.5600309968,-127162.59317300096,-127162.77524099872,-127162.73714400084,-127163.06370699778,-127163.1557129994,-127163.12557400018,-127163.25115799904,-127163.6470710002,-127163.7435179986,-127163.95930900052,-127164.19004200026,-127164.47940200196,-127164.78953400254,-127164.55637400223,-127164.69031500071,-127164.83171800151,-127165.08301899956,-127165.58393899724,-127165.4934909977,-127165.93841600046,-121349.14614799993,-130166.6625160016,-118929.24151900038,-127166.78123700246,-127166.63276199996,-127166.98644600064,-54893.48577299714,-127166.8492320031,-127165.39704000203,-127165.411336001,-127166.89892499894,-127166.89892499894
NSBT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,
NULS,299.0585686599952,299.0585686599952,299.0585686599952,299.0585686599952,299.5517686599924,299.5517686599924,299.5517686599924,299.5517686599924,299.5517686599924,299.5517686599924,299.5517686599924,299.6108686600055,299.6108686600055,299.6108686600055,411.85792090999894,299.6108686600055,301.5473901600053,301.5473901600053,301.5473901600053,302.4422971599852,302.4422971599852,0.96498052,302.4422971599852,299.10169491000124,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052,0.96498052
NVT,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.4028999999973,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095,316.40290000000095
NXPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.769077999999354,-2.7307139999993524,-16.728494999999384,16.503859000000375,-2.818083000000115,-2.818080000000009,-2.929812000000311,-8.623929999999746,-3.1092160000007425,-2.9532099999996717,-2.907631999999466,-2.9869850000013685,-3.035765000000538,-144.12463000000025,28.652149999999892,-2.9191290000017034,-2.742680000001201,-11.28916400000071,-20.63759200000095,-11.28916400000071,-2.8112730000002557,-15.727286000000277,-3.035765000000538,-3.0594559999999547,15.376673999999184,15.376673999999184
NXRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,,
OAX,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347,0.81899347
OCEAN,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419,-72.281419
OG,3.1440328799999406,3.1440328799999406,3.1440328799999406,3.1440328799999406,-1.6055671200001598,-1.6055671200001598,-1.6055671200001598,1.3944328799998402,1.3944328799998402,1.3944328799998402,1.3944328799998402,2.174532879999788,2.174532879999788,2.174532879999788,-1.3927131199998255,2.174532879999788,-1.6645671199999017,-1.6645671199999017,-1.6645671199999017,-1.6645671199999017,-1.6645671199999017,-1.6645671199999017,-1.6645671199999017,-1.013113120000071,-1.6645671199999017,-1.6645671199999017,-1.7551671199998964,-1.7551671199998964,-1.7551671199998964,-1.4747671199997967,-1.7551671199998964,-1.7551671199998964,-1.4747671199997967,-1.4747671199997967,-1.4747671199997967,-1.4747671199997967,-1.4747671199997967,-1.3812671199998476,-0.589765929999885,-0.8897659300000669,-0.8897659300000669,-0.8897659300000669,-0.8897659300000669,-0.946765929999856,-0.9301659299994752,-0.9301659299994752,-0.9301659299994752,-1.0122659299995576,-1.1893659299998944,-1.1893659299998944,-1.1893659299998944,-1.1893659299998944,-1.1893659299998944,-1.1893659299998944,-1.1893659299998944,-1.1893659299998944,-1.1893659299998944,-1.3789659300000494,-1.2736659299998792,-1.3565659299997606,-1.3565659299997606,-1.3565659300002153,-1.5794659299995146,-1.5794659299995146,-1.5794659299999694,-1.6070659299998624,-1.6070659299994077,-1.607065889999376,-1.1893659299998944,-1.1893659299998944,-1.6070658899998307,-1.607065889999831
